Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-r1ad,order-e485,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
1,1680208647878,30/03/2023 20:37:27,1680190647878,-5,30/03/2023 10:37:27,127819,12,task-n1zx,,28560135,BLIND,8492298,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Prolific code,2,ABC,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680208652567,30/03/2023 20:37:32,1680190652567,-5,30/03/2023 10:37:32,127819,12,task-n1zx,,28560135,BLIND,8492298,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Prolific code,2,ABC,BA,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,4703.633999856949,4695.9,4703.633999856949,4703.633999856949,4695.9,4703.633999856949,1,4703.633999856949,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1680208652567,30/03/2023 20:37:32,1680190652567,-5,30/03/2023 10:37:32,127819,12,task-n1zx,,28560135,BLIND,8492298,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Prolific code,2,ABC,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680212276387,30/03/2023 21:37:56,1680190676387,-6,30/03/2023 09:37:56,127819,12,task-n1zx,,28560187,BLIND,8492399,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,2048x1152,2042x962,,Prolific code,2,BAC,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680212298470,30/03/2023 21:38:18,1680190698470,-6,30/03/2023 09:38:18,127819,12,task-n1zx,,28560187,BLIND,8492399,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,2048x1152,2042x962,,Prolific code,2,BAC,BA,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,22094.096,22077.424,22094.096,22094.096,22077.424,22094.096,1,22094.096,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1680212298471,30/03/2023 21:38:18,1680190698471,-6,30/03/2023 09:38:18,127819,12,task-n1zx,,28560187,BLIND,8492399,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,2048x1152,2042x962,,Prolific code,2,BAC,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680212389700,30/03/2023 21:39:49,1680190789700,-6,30/03/2023 09:39:49,127819,12,task-n1zx,,28560240,BLIND,8492232,,complete,,,tablet,Apple iPad,iOS 16.2,Chrome 111.0.5563.101,810x1080,1080x695,,Prolific code,2,CBA,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680212395484,30/03/2023 21:39:55,1680190795484,-6,30/03/2023 09:39:55,127819,12,task-n1zx,,28560240,BLIND,8492232,,complete,,,tablet,Apple iPad,iOS 16.2,Chrome 111.0.5563.101,810x1080,1080x695,,Prolific code,2,CBA,BA,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,5761,5744,5761,5761,5744,5761,1,5761,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1680212395486,30/03/2023 21:39:55,1680190795486,-6,30/03/2023 09:39:55,127819,12,task-n1zx,,28560240,BLIND,8492232,,complete,,,tablet,Apple iPad,iOS 16.2,Chrome 111.0.5563.101,810x1080,1080x695,,Prolific code,2,CBA,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680212486138,30/03/2023 21:41:26,1680190886138,-6,30/03/2023 09:41:26,127819,12,task-n1zx,,28560294,BLIND,8492487,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1366x768,1309x657,,Prolific code,2,ACB,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680212494157,30/03/2023 21:41:34,1680190894157,-6,30/03/2023 09:41:34,127819,12,task-n1zx,,28560294,BLIND,8492487,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1366x768,1309x657,,Prolific code,2,ACB,BA,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,8048.05,8031.362,8048.05,8048.05,8031.362,8048.05,1,8048.05,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1680212494159,30/03/2023 21:41:34,1680190894159,-6,30/03/2023 09:41:34,127819,12,task-n1zx,,28560294,BLIND,8492487,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1366x768,1309x657,,Prolific code,2,ACB,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680212495328,30/03/2023 21:41:35,1680190895328,-6,30/03/2023 09:41:35,127819,12,task-n1zx,,28560303,BLIND,8492462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1267x927,,Prolific code,2,BCA,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680212496890,30/03/2023 21:41:36,1680190896890,-6,30/03/2023 09:41:36,127819,12,task-n1zx,,28560303,BLIND,8492462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1267x927,,Prolific code,2,BCA,AB,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,1591.5879999523158,1583.4009999999998,1591.5879999523158,1591.5879999523158,1583.4009999999998,1591.5879999523158,1,1591.5879999523158,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1680212496893,30/03/2023 21:41:36,1680190896893,-6,30/03/2023 09:41:36,127819,12,task-n1zx,,28560303,BLIND,8492462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1267x927,,Prolific code,2,BCA,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680212640424,30/03/2023 21:44:00,1680191040424,-6,30/03/2023 09:44:00,127819,12,task-n1zx,,28560376,BLIND,8492578,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1366x768,1366x649,,Prolific code,2,BCA,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680212649267,30/03/2023 21:44:09,1680191049267,-6,30/03/2023 09:44:09,127819,12,task-n1zx,,28560376,BLIND,8492578,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1366x768,1366x649,,Prolific code,2,BCA,BA,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,8913.381000000558,8900.555,8913.381000000558,8913.381000000558,8900.555,8913.381000000558,1,8913.381000000558,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1680212649271,30/03/2023 21:44:09,1680191049271,-6,30/03/2023 09:44:09,127819,12,task-n1zx,,28560376,BLIND,8492578,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1366x768,1366x649,,Prolific code,2,BCA,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680212950324,30/03/2023 21:49:10,1680191350324,-6,30/03/2023 09:49:10,127819,12,task-n1zx,,28560528,BLIND,8492564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1440x900,1600x867,,Prolific code,2,CAB,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680212955742,30/03/2023 21:49:15,1680191355742,-6,30/03/2023 09:49:15,127819,12,task-n1zx,,28560528,BLIND,8492564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1440x900,1600x867,,Prolific code,2,CAB,BA,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,5430.877,5413.908,5430.877,5430.877,5413.908,5430.877,1,5430.877,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1680212955743,30/03/2023 21:49:15,1680191355743,-6,30/03/2023 09:49:15,127819,12,task-n1zx,,28560528,BLIND,8492564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1440x900,1600x867,,Prolific code,2,CAB,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680213101513,30/03/2023 21:51:41,1680191501513,-6,30/03/2023 09:51:41,127819,12,task-n1zx,,28560594,BLIND,8492510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x789,,Prolific code,2,ABC,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680213107326,30/03/2023 21:51:47,1680191507326,-6,30/03/2023 09:51:47,127819,12,task-n1zx,,28560594,BLIND,8492510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x789,,Prolific code,2,ABC,AB,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,5825.0689999999995,5817.116,5825.0689999999995,5825.0689999999995,5817.116,5825.0689999999995,1,5825.0689999999995,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1680213107328,30/03/2023 21:51:47,1680191507328,-6,30/03/2023 09:51:47,127819,12,task-n1zx,,28560594,BLIND,8492510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x789,,Prolific code,2,ABC,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680213173622,30/03/2023 21:52:53,1680191573622,-6,30/03/2023 09:52:53,127819,12,task-n1zx,,28560648,BLIND,8492498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1280x800,1280x721,,Prolific code,2,CBA,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680213180205,30/03/2023 21:53:00,1680191580205,-6,30/03/2023 09:53:00,127819,12,task-n1zx,,28560648,BLIND,8492498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1280x800,1280x721,,Prolific code,2,CBA,BA,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,6607.72400000149,6601.460999999999,6607.72400000149,6607.72400000149,6601.460999999999,6607.72400000149,1,6607.72400000149,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1680213180206,30/03/2023 21:53:00,1680191580206,-6,30/03/2023 09:53:00,127819,12,task-n1zx,,28560648,BLIND,8492498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1280x800,1280x721,,Prolific code,2,CBA,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680213208839,30/03/2023 21:53:28,1680191608839,-6,30/03/2023 09:53:28,127819,12,task-n1zx,,28560669,BLIND,8492536,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1707x821,,Prolific code,2,CBA,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680213229798,30/03/2023 21:53:49,1680191629798,-6,30/03/2023 09:53:49,127819,12,task-n1zx,,28560669,BLIND,8492536,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1707x821,,Prolific code,2,CBA,BA,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,20977.81600014305,20965.861,20977.81600014305,20977.81600014305,20965.861,20977.81600014305,1,20977.81600014305,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1680213229801,30/03/2023 21:53:49,1680191629801,-6,30/03/2023 09:53:49,127819,12,task-n1zx,,28560669,BLIND,8492536,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1707x821,,Prolific code,2,CBA,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680213320033,30/03/2023 21:55:20,1680191720033,-6,30/03/2023 09:55:20,127819,12,task-n1zx,,28560716,BLIND,8492469,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Prolific code,2,ABC,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680213326638,30/03/2023 21:55:26,1680191726638,-6,30/03/2023 09:55:26,127819,12,task-n1zx,,28560716,BLIND,8492469,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Prolific code,2,ABC,AB,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,6624.05099998808,6615.501,6624.05099998808,6624.05099998808,6615.501,6624.05099998808,1,6624.05099998808,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1680213326640,30/03/2023 21:55:26,1680191726640,-6,30/03/2023 09:55:26,127819,12,task-n1zx,,28560716,BLIND,8492469,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Prolific code,2,ABC,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680213368012,30/03/2023 21:56:08,1680191768012,-6,30/03/2023 09:56:08,127819,12,task-n1zx,,28560735,BLIND,8492512,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Prolific code,2,BAC,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680213376433,30/03/2023 21:56:16,1680191776433,-6,30/03/2023 09:56:16,127819,12,task-n1zx,,28560735,BLIND,8492512,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Prolific code,2,BAC,AB,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,8427.66,8411,8427.66,8427.66,8411,8427.66,1,8427.66,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1680213376437,30/03/2023 21:56:16,1680191776437,-6,30/03/2023 09:56:16,127819,12,task-n1zx,,28560735,BLIND,8492512,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Prolific code,2,BAC,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680213406184,30/03/2023 21:56:46,1680191806184,-6,30/03/2023 09:56:46,127819,12,task-n1zx,,28560754,BLIND,8492412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x663,,Prolific code,2,CBA,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680213412131,30/03/2023 21:56:52,1680191812131,-6,30/03/2023 09:56:52,127819,12,task-n1zx,,28560754,BLIND,8492412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x663,,Prolific code,2,CBA,AB,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,5987.858000095368,5982.987000000001,5987.858000095368,5987.858000095368,5982.987000000001,5987.858000095368,1,5987.858000095368,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1680213412134,30/03/2023 21:56:52,1680191812134,-6,30/03/2023 09:56:52,127819,12,task-n1zx,,28560754,BLIND,8492412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x663,,Prolific code,2,CBA,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680213470270,30/03/2023 21:57:50,1680191870270,-6,30/03/2023 09:57:50,127819,12,task-n1zx,,28560791,BLIND,8492382,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,837x713,,Prolific code,2,CBA,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680213475080,30/03/2023 21:57:55,1680191875080,-6,30/03/2023 09:57:55,127819,12,task-n1zx,,28560791,BLIND,8492382,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,837x713,,Prolific code,2,CBA,AB,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,4833.897999999999,4817.232,4833.897999999999,4833.897999999999,4817.232,4833.897999999999,1,4833.897999999999,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1680213475081,30/03/2023 21:57:55,1680191875081,-6,30/03/2023 09:57:55,127819,12,task-n1zx,,28560791,BLIND,8492382,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,837x713,,Prolific code,2,CBA,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680213680172,30/03/2023 22:01:20,1680192080172,-6,30/03/2023 10:01:20,127819,12,task-n1zx,,28560878,BLIND,8492490,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1920x902,,Prolific code,2,CAB,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680213696984,30/03/2023 22:01:36,1680192096984,-6,30/03/2023 10:01:36,127819,12,task-n1zx,,28560878,BLIND,8492490,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1920x902,,Prolific code,2,CAB,BA,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,16833.155,16816.313,16833.155,16833.155,16816.313,16833.155,1,16833.155,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1680213696989,30/03/2023 22:01:36,1680192096989,-6,30/03/2023 10:01:36,127819,12,task-n1zx,,28560878,BLIND,8492490,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1920x902,,Prolific code,2,CAB,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680213755491,30/03/2023 22:02:35,1680192155491,-6,30/03/2023 10:02:35,127819,12,task-n1zx,,28560914,BLIND,8492685,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,Prolific code,2,ACB,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680213760992,30/03/2023 22:02:40,1680192160992,-6,30/03/2023 10:02:40,127819,12,task-n1zx,,28560914,BLIND,8492685,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,Prolific code,2,ACB,AB,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,5511.156999999999,5504.130999999999,5511.156999999999,5511.156999999999,5504.130999999999,5511.156999999999,1,5511.156999999999,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1680213760993,30/03/2023 22:02:40,1680192160993,-6,30/03/2023 10:02:40,127819,12,task-n1zx,,28560914,BLIND,8492685,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,Prolific code,2,ACB,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680213993293,30/03/2023 22:06:33,1680192393293,-6,30/03/2023 10:06:33,127819,12,task-n1zx,,28561023,BLIND,8492461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x649,,Prolific code,2,ABC,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680213999941,30/03/2023 22:06:39,1680192399941,-6,30/03/2023 10:06:39,127819,12,task-n1zx,,28561023,BLIND,8492461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x649,,Prolific code,2,ABC,BA,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,6691.533000000001,6674.884,6691.533000000001,6691.533000000001,6674.884,6691.533000000001,1,6691.533000000001,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1680213999946,30/03/2023 22:06:39,1680192399946,-6,30/03/2023 10:06:39,127819,12,task-n1zx,,28561023,BLIND,8492461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x649,,Prolific code,2,ABC,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680210656919,30/03/2023 21:10:56,1680192656919,-5,30/03/2023 11:10:56,127819,12,task-n1zx,,28561159,BLIND,8492958,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Prolific code,2,BAC,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680210668024,30/03/2023 21:11:08,1680192668024,-5,30/03/2023 11:11:08,127819,12,task-n1zx,,28561159,BLIND,8492958,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Prolific code,2,BAC,BA,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,11130.475000000024,11109.724999999999,11130.475000000024,11130.475000000024,11109.724999999999,11130.475000000024,1,11130.475000000024,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1680210668030,30/03/2023 21:11:08,1680192668030,-5,30/03/2023 11:11:08,127819,12,task-n1zx,,28561159,BLIND,8492958,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Prolific code,2,BAC,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680187696144,30/03/2023 14:48:16,1680194896144,2,30/03/2023 18:48:16,127819,12,task-n1zx,,28562151,BLIND,8493368,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 109.0.0.0,1366x768,1366x649,,Prolific code,2,BCA,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680187704924,30/03/2023 14:48:24,1680194904924,2,30/03/2023 18:48:24,127819,12,task-n1zx,,28562151,BLIND,8493368,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 109.0.0.0,1366x768,1366x649,,Prolific code,2,BCA,AB,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,8795.424,8778.766,8795.424,8795.424,8778.766,8795.424,1,8795.424,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1680187704926,30/03/2023 14:48:24,1680194904926,2,30/03/2023 18:48:24,127819,12,task-n1zx,,28562151,BLIND,8493368,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 109.0.0.0,1366x768,1366x649,,Prolific code,2,BCA,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680223236827,31/03/2023 00:40:36,1680198036827,-7,30/03/2023 10:40:36,127819,12,task-n1zx,,28563370,BLIND,8494160,,complete,,,mobile,Samsung SM-S906U,Android 13,Chrome 111.0.0.0,412x892,412x760,,Prolific code,2,CAB,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680223243914,31/03/2023 00:40:43,1680198043914,-7,30/03/2023 10:40:43,127819,12,task-n1zx,,28563370,BLIND,8494160,,complete,,,mobile,Samsung SM-S906U,Android 13,Chrome 111.0.0.0,412x892,412x760,,Prolific code,2,CAB,BA,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,7094.181000000001,7052.514,7094.181000000001,7094.181000000001,7052.514,7094.181000000001,1,7094.181000000001,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1680223243916,31/03/2023 00:40:43,1680198043916,-7,30/03/2023 10:40:43,127819,12,task-n1zx,,28563370,BLIND,8494160,,complete,,,mobile,Samsung SM-S906U,Android 13,Chrome 111.0.0.0,412x892,412x760,,Prolific code,2,CAB,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680215556749,30/03/2023 22:32:36,1680201156749,-4,30/03/2023 14:32:36,127819,12,task-n1zx,,28564592,BLIND,8494520,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x648,,Prolific code,2,CBA,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680215592783,30/03/2023 22:33:12,1680201192783,-4,30/03/2023 14:33:12,127819,12,task-n1zx,,28564592,BLIND,8494520,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x648,,Prolific code,2,CBA,AB,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,36059.143000000004,36042.483,36059.143000000004,36059.143000000004,36042.483,36059.143000000004,1,36059.143000000004,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1680215592791,30/03/2023 22:33:12,1680201192791,-4,30/03/2023 14:33:12,127819,12,task-n1zx,,28564592,BLIND,8494520,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x648,,Prolific code,2,CBA,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680215751402,30/03/2023 22:35:51,1680201351402,-4,30/03/2023 14:35:51,127819,12,task-n1zx,,28564674,BLIND,8494864,,complete,,,mobile,Samsung SM-G975U,Android 12,Samsung Browser 20.0,412x869,412x684,,Prolific code,2,ACB,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680215753103,30/03/2023 22:35:53,1680201353103,-4,30/03/2023 14:35:53,127819,12,task-n1zx,,28564674,BLIND,8494864,,complete,,,mobile,Samsung SM-G975U,Android 12,Samsung Browser 20.0,412x869,412x684,,Prolific code,2,ACB,AB,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,1726.4160000003722,1721.5919999999996,1726.4160000003722,1726.4160000003722,1721.5919999999996,1726.4160000003722,1,1726.4160000003722,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1680215753106,30/03/2023 22:35:53,1680201353106,-4,30/03/2023 14:35:53,127819,12,task-n1zx,,28564674,BLIND,8494864,,complete,,,mobile,Samsung SM-G975U,Android 12,Samsung Browser 20.0,412x869,412x684,,Prolific code,2,ACB,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680226644124,31/03/2023 01:37:24,1680201444124,-7,30/03/2023 11:37:24,127819,12,task-n1zx,,28564708,BLIND,8494763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x929,,Prolific code,2,ABC,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680226651819,31/03/2023 01:37:31,1680201451819,-7,30/03/2023 11:37:31,127819,12,task-n1zx,,28564708,BLIND,8494763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x929,,Prolific code,2,ABC,BA,Spreadsheet1,1,code,Screen 1,gveb5j,1,continue,,7713.057999999999,7696.469999999999,7713.057999999999,7713.057999999999,7696.469999999999,7713.057999999999,1,7713.057999999999,0,0,,Click To Continue,Continue Button,2,object-4,code,
3,1680226651819,31/03/2023 01:37:31,1680201451819,-7,30/03/2023 11:37:31,127819,12,task-n1zx,,28564708,BLIND,8494763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x929,,Prolific code,2,ABC,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680217701550,30/03/2023 23:08:21,1680203301550,-4,30/03/2023 15:08:21,127819,12,task-n1zx,,28565376,BLIND,8495056,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,Prolific code,2,BCA,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
