Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-r1ad,order-e485,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
1,1680211593033,30/03/2023 21:26:33,1680189993033,-6,30/03/2023 09:26:33,127819,12,task-kew6,,28559748,BLIND,8492461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x649,,instructions,2,ABC,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680211598991,30/03/2023 21:26:38,1680189998991,-6,30/03/2023 09:26:38,127819,12,task-kew6,,28559748,BLIND,8492461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x649,,instructions,2,ABC,BA,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,5980.405000023842,5976.495999999999,5980.405000023842,5980.405000023842,5976.495999999999,5980.405000023842,1,5980.405000023842,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1680211598995,30/03/2023 21:26:38,1680189998995,-6,30/03/2023 09:26:38,127819,12,task-kew6,,28559748,BLIND,8492461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x649,,instructions,2,ABC,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680211579518,30/03/2023 21:26:19,1680189979518,-6,30/03/2023 09:26:19,127819,12,task-kew6,,28559749,BLIND,8492462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1267x883,,instructions,2,BCA,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680211629131,30/03/2023 21:27:09,1680190029131,-6,30/03/2023 09:27:09,127819,12,task-kew6,,28559749,BLIND,8492462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1267x883,,instructions,2,BCA,AB,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,49663.004,49649.882,49663.004,49663.004,49649.882,49663.004,1,49663.004,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1680211629136,30/03/2023 21:27:09,1680190029136,-6,30/03/2023 09:27:09,127819,12,task-kew6,,28559749,BLIND,8492462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1267x883,,instructions,2,BCA,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680211606223,30/03/2023 21:26:46,1680190006223,-6,30/03/2023 09:26:46,127819,12,task-kew6,,28559778,BLIND,8492469,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,instructions,2,ABC,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680211719422,30/03/2023 21:28:39,1680190119422,-6,30/03/2023 09:28:39,127819,12,task-kew6,,28559778,BLIND,8492469,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,instructions,2,ABC,AB,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,113235.36899999999,113218.745,113235.36899999999,113235.36899999999,113218.745,113235.36899999999,1,113235.36899999999,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1680211719434,30/03/2023 21:28:39,1680190119434,-6,30/03/2023 09:28:39,127819,12,task-kew6,,28559778,BLIND,8492469,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,instructions,2,ABC,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680211681162,30/03/2023 21:28:01,1680190081162,-6,30/03/2023 09:28:01,127819,12,task-kew6,,28559820,BLIND,8492487,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1366x768,1309x657,,instructions,2,ACB,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680211700247,30/03/2023 21:28:20,1680190100247,-6,30/03/2023 09:28:20,127819,12,task-kew6,,28559820,BLIND,8492487,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1366x768,1309x657,,instructions,2,ACB,BA,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,19120.121,19111.268,19120.121,19120.121,19111.268,19120.121,1,19120.121,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1680211700258,30/03/2023 21:28:20,1680190100258,-6,30/03/2023 09:28:20,127819,12,task-kew6,,28559820,BLIND,8492487,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1366x768,1309x657,,instructions,2,ACB,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680211686148,30/03/2023 21:28:06,1680190086148,-6,30/03/2023 09:28:06,127819,12,task-kew6,,28559824,BLIND,8492490,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1920x902,,instructions,2,CAB,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680211698741,30/03/2023 21:28:18,1680190098741,-6,30/03/2023 09:28:18,127819,12,task-kew6,,28559824,BLIND,8492490,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1920x902,,instructions,2,CAB,BA,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,12612.97000002384,12599.369999999999,12612.97000002384,12612.97000002384,12599.369999999999,12612.97000002384,1,12612.97000002384,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1680211698752,30/03/2023 21:28:18,1680190098752,-6,30/03/2023 09:28:18,127819,12,task-kew6,,28559824,BLIND,8492490,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1920x902,,instructions,2,CAB,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680211721099,30/03/2023 21:28:41,1680190121099,-6,30/03/2023 09:28:41,127819,12,task-kew6,,28559850,BLIND,8492498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1280x800,1280x721,,instructions,2,CBA,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680211758060,30/03/2023 21:29:18,1680190158060,-6,30/03/2023 09:29:18,127819,12,task-kew6,,28559850,BLIND,8492498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1280x800,1280x721,,instructions,2,CBA,BA,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,36979.899,36963.273,36979.899,36979.899,36963.273,36979.899,1,36979.899,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1680211758315,30/03/2023 21:29:18,1680190158315,-6,30/03/2023 09:29:18,127819,12,task-kew6,,28559850,BLIND,8492498,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1280x800,1280x721,,instructions,2,CBA,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680215322165,30/03/2023 22:28:42,1680190122165,-7,30/03/2023 08:28:42,127819,12,task-kew6,,28559851,BLIND,8492499,,complete,,,mobile,Motorola moto g power (2021),Android 11,Chrome 111.0.0.0,412x915,412x767,,instructions,2,BAC,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680215336373,30/03/2023 22:28:56,1680190136373,-7,30/03/2023 08:28:56,127819,12,task-kew6,,28559851,BLIND,8492499,,complete,,,mobile,Motorola moto g power (2021),Android 11,Chrome 111.0.0.0,412x915,412x767,,instructions,2,BAC,AB,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,14255.390000000003,14238.674000000003,14255.390000000003,14255.390000000003,14238.674000000003,14255.390000000003,1,14255.390000000003,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1680215336400,30/03/2023 22:28:56,1680190136400,-7,30/03/2023 08:28:56,127819,12,task-kew6,,28559851,BLIND,8492499,,complete,,,mobile,Motorola moto g power (2021),Android 11,Chrome 111.0.0.0,412x915,412x767,,instructions,2,BAC,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680211765529,30/03/2023 21:29:25,1680190165529,-6,30/03/2023 09:29:25,127819,12,task-kew6,,28559879,BLIND,8492510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x695,,instructions,2,ABC,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680211789303,30/03/2023 21:29:49,1680190189303,-6,30/03/2023 09:29:49,127819,12,task-kew6,,28559879,BLIND,8492510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x789,,instructions,2,ABC,AB,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,23792.990000000187,23784.368000000002,23792.990000000187,23792.990000000187,23784.368000000002,23792.990000000187,1,23792.990000000187,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1680211789309,30/03/2023 21:29:49,1680190189309,-6,30/03/2023 09:29:49,127819,12,task-kew6,,28559879,BLIND,8492510,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x789,,instructions,2,ABC,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680211768413,30/03/2023 21:29:28,1680190168413,-6,30/03/2023 09:29:28,127819,12,task-kew6,,28559882,BLIND,8492512,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,instructions,2,BAC,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680211946555,30/03/2023 21:32:26,1680190346555,-6,30/03/2023 09:32:26,127819,12,task-kew6,,28559882,BLIND,8492512,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,instructions,2,BAC,AB,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,178148.7,178139.52000000002,178148.7,178148.7,178139.52000000002,178148.7,1,178148.7,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1680211946564,30/03/2023 21:32:26,1680190346564,-6,30/03/2023 09:32:26,127819,12,task-kew6,,28559882,BLIND,8492512,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,instructions,2,BAC,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680211852111,30/03/2023 21:30:52,1680190252111,-6,30/03/2023 09:30:52,127819,12,task-kew6,,28559928,BLIND,8492536,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,instructions,2,CBA,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680212172414,30/03/2023 21:36:12,1680190572414,-6,30/03/2023 09:36:12,127819,12,task-kew6,,28559928,BLIND,8492536,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,instructions,2,CBA,BA,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,327043.5,327027.499,327043.5,327043.5,327027.499,327043.5,1,327043.5,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1680212172420,30/03/2023 21:36:12,1680190572420,-6,30/03/2023 09:36:12,127819,12,task-kew6,,28559928,BLIND,8492536,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1366x657,,instructions,2,CBA,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680211921529,30/03/2023 21:32:01,1680190321529,-6,30/03/2023 09:32:01,127819,12,task-kew6,,28559969,BLIND,8492564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1440x900,1440x781,,instructions,2,CAB,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680212064338,30/03/2023 21:34:24,1680190464338,-6,30/03/2023 09:34:24,127819,12,task-kew6,,28559969,BLIND,8492564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1440x900,1600x867,,instructions,2,CAB,BA,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,142815.17900000003,142798.49200000003,142815.17900000003,142815.17900000003,142798.49200000003,142815.17900000003,1,142815.17900000003,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1680212064340,30/03/2023 21:34:24,1680190464340,-6,30/03/2023 09:34:24,127819,12,task-kew6,,28559969,BLIND,8492564,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1440x900,1600x867,,instructions,2,CAB,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680212001121,30/03/2023 21:33:21,1680190401121,-6,30/03/2023 09:33:21,127819,12,task-kew6,,28560018,BLIND,8492578,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1366x768,1366x649,,instructions,2,BCA,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680212002838,30/03/2023 21:33:22,1680190402838,-6,30/03/2023 09:33:22,127819,12,task-kew6,,28560018,BLIND,8492578,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1366x768,1366x649,,instructions,2,BCA,BA,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,1747.2739999996274,1731.3869999999997,1747.2739999996274,1747.2739999996274,1731.3869999999997,1747.2739999996274,1,1747.2739999996274,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1680212002841,30/03/2023 21:33:22,1680190402841,-6,30/03/2023 09:33:22,127819,12,task-kew6,,28560018,BLIND,8492578,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1366x768,1366x649,,instructions,2,BCA,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680212413675,30/03/2023 21:40:13,1680190813675,-6,30/03/2023 09:40:13,127819,12,task-kew6,,28560258,BLIND,8492685,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,instructions,2,ACB,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680212429999,30/03/2023 21:40:29,1680190829999,-6,30/03/2023 09:40:29,127819,12,task-kew6,,28560258,BLIND,8492685,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,instructions,2,ACB,AB,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,16334.63800001192,16330.053,16334.63800001192,16334.63800001192,16330.053,16334.63800001192,1,16334.63800001192,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1680212430002,30/03/2023 21:40:30,1680190830002,-6,30/03/2023 09:40:30,127819,12,task-kew6,,28560258,BLIND,8492685,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,instructions,2,ACB,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680210156973,30/03/2023 21:02:36,1680192156973,-5,30/03/2023 11:02:36,127819,12,task-kew6,,28560913,BLIND,8492958,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,instructions,2,BAC,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680210180734,30/03/2023 21:03:00,1680192180734,-5,30/03/2023 11:03:00,127819,12,task-kew6,,28560913,BLIND,8492958,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,instructions,2,BAC,BA,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,23786.343000000008,23754.224000000002,23786.343000000008,23786.343000000008,23754.224000000002,23786.343000000008,1,23786.343000000008,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1680210180742,30/03/2023 21:03:00,1680192180742,-5,30/03/2023 11:03:00,127819,12,task-kew6,,28560913,BLIND,8492958,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,instructions,2,BAC,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680186631768,30/03/2023 14:30:31,1680193831768,2,30/03/2023 18:30:31,127819,12,task-kew6,,28561722,BLIND,8493368,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 109.0.0.0,1366x768,1366x649,,instructions,2,BCA,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680186649506,30/03/2023 14:30:49,1680193849506,2,30/03/2023 18:30:49,127819,12,task-kew6,,28561722,BLIND,8493368,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 109.0.0.0,1366x768,1366x649,,instructions,2,BCA,AB,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,17772.881000047684,17757.428,17772.881000047684,17772.881000047684,17757.428,17772.881000047684,1,17772.881000047684,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1680186649516,30/03/2023 14:30:49,1680193849516,2,30/03/2023 18:30:49,127819,12,task-kew6,,28561722,BLIND,8493368,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 109.0.0.0,1366x768,1366x649,,instructions,2,BCA,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680222901273,31/03/2023 00:35:01,1680197701273,-7,30/03/2023 10:35:01,127819,12,task-kew6,,28563239,BLIND,8494160,,complete,,,mobile,Samsung SM-S906U,Android 13,Chrome 111.0.0.0,412x892,412x760,,instructions,2,CAB,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680222903654,31/03/2023 00:35:03,1680197703654,-7,30/03/2023 10:35:03,127819,12,task-kew6,,28563239,BLIND,8494160,,complete,,,mobile,Samsung SM-S906U,Android 13,Chrome 111.0.0.0,412x892,412x760,,instructions,2,CAB,BA,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,7126.311000000001,7084.573,7126.311000000001,7126.311000000001,7084.573,7126.311000000001,1,7126.311000000001,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1680222903658,31/03/2023 00:35:03,1680197703658,-7,30/03/2023 10:35:03,127819,12,task-kew6,,28563239,BLIND,8494160,,complete,,,mobile,Samsung SM-S906U,Android 13,Chrome 111.0.0.0,412x892,412x760,,instructions,2,CAB,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680213994392,30/03/2023 22:06:34,1680199594392,-4,30/03/2023 14:06:34,127819,12,task-kew6,,28563987,BLIND,8494520,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x648,,instructions,2,CBA,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680213998028,30/03/2023 22:06:38,1680199598028,-4,30/03/2023 14:06:38,127819,12,task-kew6,,28563987,BLIND,8494520,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x648,,instructions,2,CBA,AB,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,3680.674000005961,3673.01,3680.674000005961,3680.674000005961,3673.01,3680.674000005961,1,3680.674000005961,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1680213998036,30/03/2023 22:06:38,1680199598036,-4,30/03/2023 14:06:38,127819,12,task-kew6,,28563987,BLIND,8494520,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x648,,instructions,2,CBA,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680225828436,31/03/2023 01:23:48,1680200628436,-7,30/03/2023 11:23:48,127819,12,task-kew6,,28564386,BLIND,8494763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x929,,instructions,2,ABC,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680225857516,31/03/2023 01:24:17,1680200657516,-7,30/03/2023 11:24:17,127819,12,task-kew6,,28564386,BLIND,8494763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x929,,instructions,2,ABC,BA,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,29097.973999952315,29083.892,29097.973999952315,29097.973999952315,29083.892,29097.973999952315,1,29097.973999952315,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1680225857518,31/03/2023 01:24:17,1680200657518,-7,30/03/2023 11:24:17,127819,12,task-kew6,,28564386,BLIND,8494763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x929,,instructions,2,ABC,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680215470548,30/03/2023 22:31:10,1680201070548,-4,30/03/2023 14:31:10,127819,12,task-kew6,,28564568,BLIND,8494864,,complete,,,mobile,Samsung SM-G975U,Android 12,Samsung Browser 20.0,412x869,412x684,,instructions,2,ACB,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680215474437,30/03/2023 22:31:14,1680201074437,-4,30/03/2023 14:31:14,127819,12,task-kew6,,28564568,BLIND,8494864,,complete,,,mobile,Samsung SM-G975U,Android 12,Samsung Browser 20.0,412x869,412x684,,instructions,2,ACB,AB,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,3907.4570000000003,3890.768,3907.4570000000003,3907.4570000000003,3890.768,3907.4570000000003,1,3907.4570000000003,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1680215474445,30/03/2023 22:31:14,1680201074445,-4,30/03/2023 14:31:14,127819,12,task-kew6,,28564568,BLIND,8494864,,complete,,,mobile,Samsung SM-G975U,Android 12,Samsung Browser 20.0,412x869,412x684,,instructions,2,ACB,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680216587009,30/03/2023 22:49:47,1680202187009,-4,30/03/2023 14:49:47,127819,12,task-kew6,,28564972,BLIND,8495056,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,instructions,2,BCA,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680216598077,30/03/2023 22:49:58,1680202198077,-4,30/03/2023 14:49:58,127819,12,task-kew6,,28564972,BLIND,8495056,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,instructions,2,BCA,BA,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,11106.375,11089.678,11106.375,11106.375,11089.678,11106.375,1,11106.375,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1680216598084,30/03/2023 22:49:58,1680202198084,-4,30/03/2023 14:49:58,127819,12,task-kew6,,28564972,BLIND,8495056,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,instructions,2,BCA,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680221570535,31/03/2023 00:12:50,1680203570535,-5,30/03/2023 14:12:50,127819,12,task-kew6,,28565457,BLIND,8495335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,instructions,2,CAB,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680221593906,31/03/2023 00:13:13,1680203593906,-5,30/03/2023 14:13:13,127819,12,task-kew6,,28565457,BLIND,8495335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,instructions,2,CAB,AB,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,23392.165999999997,23358.85,23392.165999999997,23392.165999999997,23358.85,23392.165999999997,1,23392.165999999997,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1680221593916,31/03/2023 00:13:13,1680203593916,-5,30/03/2023 14:13:13,127819,12,task-kew6,,28565457,BLIND,8495335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,instructions,2,CAB,AB,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680218954125,30/03/2023 23:29:14,1680204554125,-4,30/03/2023 15:29:14,127819,12,task-kew6,,28565799,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,instructions,2,CBA,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680218958998,30/03/2023 23:29:18,1680204558998,-4,30/03/2023 15:29:18,127819,12,task-kew6,,28565799,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,instructions,2,CBA,BA,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,4899.012000000017,4882.525,4899.012000000017,4899.012000000017,4882.525,4899.012000000017,1,4899.012000000017,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1680218959000,30/03/2023 23:29:19,1680204559000,-4,30/03/2023 15:29:19,127819,12,task-kew6,,28565799,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,instructions,2,CBA,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680228621019,31/03/2023 02:10:21,1680210621019,-5,30/03/2023 16:10:21,127819,12,task-kew6,,28568375,BLIND,8496567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1283x730,,instructions,2,ACB,BA,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
2,1680228625468,31/03/2023 02:10:25,1680210625468,-5,30/03/2023 16:10:25,127819,12,task-kew6,,28568375,BLIND,8496567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1283x730,,instructions,2,ACB,BA,Spreadsheet1,1,instructions,Screen 1,ehaj1m,1,continue,,4464.652,4449.822,4464.652,4464.652,4449.822,4464.652,1,4464.652,0,0,,Click To Continue,Continue Button,2,object-6,instructions,
3,1680228625472,31/03/2023 02:10:25,1680210625472,-5,30/03/2023 16:10:25,127819,12,task-kew6,,28568375,BLIND,8496567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1283x730,,instructions,2,ACB,BA,Spreadsheet1,,,,,,,END,,,,,,,0,,,,,,,,,,
1,1680229454923,31/03/2023 02:24:14,1680215054923,-4,30/03/2023 18:24:14,127819,12,task-kew6,,28569510,BLIND,8497177,,complete,,,mobile,undefined Pixel 6 Pro,Android 13,Chrome 111.0.0.0,412x892,412x722,,instructions,2,BAC,AB,Spreadsheet1,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,
