port_type.keys,port_type.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,choice.keys,choice.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prompt,opt_a,opt_b,correct,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
,,6009b7359e9b700008905dfa,001,2022-09-17_19h14.51.627,rothman_exp,2022.2.3,Win32,60.0240096,1,3.319,0,9,9,9,1,Meus amigos não têm dinheiro. São _______________.,amigos pobres,pobres amigos,opt_a,,,,,,,,,,,
,,6009b7359e9b700008905dfa,001,2022-09-17_19h14.51.627,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,,,,,space,3.199,,,,,,,,,
,,6009b7359e9b700008905dfa,001,2022-09-17_19h14.51.627,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,"Naquela casa, mora um homem sozinho.",Apenas um homem mora em casa.,O homem se sente sozinho.,opt_a,,,1,8.602,0,0,0,7,1,,
,,6009b7359e9b700008905dfa,001,2022-09-17_19h14.51.627,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,A pintura grande é muito cara.,A pintura é impressionante e custa muito dinheiro,A pintura é enorme e custa muito dinheiro,opt_b,,,0,9.402,0,1,1,0,1,,
,,6009b7359e9b700008905dfa,001,2022-09-17_19h14.51.627,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,Mariela é uma velha amiga de Florence.,Muitos anos atrás eles são amigos.,Mariela é velha.,opt_a,,,1,6.953,0,2,2,8,1,,
,,6009b7359e9b700008905dfa,001,2022-09-17_19h14.51.627,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,Minha avó tem duas lâmpadas antigas na sala.,Ele tem duas lâmpadas velhas na sala.,Possui dois Lumpears na sala de estar que as relíquias.,opt_a,,,1,14.951,0,3,3,6,1,,
,,6009b7359e9b700008905dfa,001,2022-09-17_19h14.51.627,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,Meu amigo velho vem comer conosco,Meu amigo é meu amigo há muitos anos,Meu amigo não é jovem.,opt_b,,,0,8.203,0,4,4,1,1,,
,,6009b7359e9b700008905dfa,001,2022-09-17_19h14.51.627,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,O próprio presidente conversou com a classe.,"O presidente, e não outra pessoa, conversou com a classe.",O presidente que já havia falado com a classe.,opt_a,,,1,6.021,0,5,5,9,1,,
,,6009b7359e9b700008905dfa,001,2022-09-17_19h14.51.627,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,As grandes obras são impressionantes.,Os trabalhos não são pequenos.,Os trabalhos são ótimos.,opt_b,,,1,4.417,0,6,6,2,1,,
,,6009b7359e9b700008905dfa,001,2022-09-17_19h14.51.627,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,Santiago comprou um novo computador.,O computador era 100% novo.,Comprei outro computador.,opt_a,,,1,5.987,0,7,7,5,1,,
,,6009b7359e9b700008905dfa,001,2022-09-17_19h14.51.627,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,Marta é a pessoa única de quem falei.,"Não há ninguém (tão especial) quanto Marta, que eu te disse.","Não contei a você sobre mais ninguém, além de Marta.",opt_b,,,0,12.485,0,8,8,4,1,,
,,6009b7359e9b700008905dfa,001,2022-09-17_19h14.51.627,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,Seus pais falam uma rara língua.,Eles falam uma linguagem estranha.,Eles falam um idioma que muito poucas pessoas falam.,opt_b,,,0,7.003,0,9,9,3,1,,
,,6009b7359e9b700008905dfa,001,2022-09-17_19h14.51.627,rothman_exp,2022.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,space,28.395
