port_type.keys,port_type.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,choice.keys,choice.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prompt,opt_a,opt_b,correct
0,21.77,,001,2022-09-17_24h14.04.561,rothman_exp,2022.2.3,Win32,60.20832079,,,,,,,,,,,
,,,001,2022-09-17_24h14.04.561,rothman_exp,2022.2.3,Win32,60.20832079,1,11.9608,0,0,0,5,1,Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer. (afetuoso),pais afetuosos,afetuosos pais,opt_a
