port_type.keys,port_type.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,choice.keys,choice.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prompt,opt_a,opt_b,correct,pre_post,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
,,6110990cca98fd0b78935696,001,2022-09-19_15h20.21.571,rothman_exp,2022.2.3,Win32,58.95183635,1,3.8001,0,9,9,9,1,Mis amigos no tienen dinero. Son _______________.,amigos pobres,pobres amigos,opt_a,post,,,,,,,,,,,
,,6110990cca98fd0b78935696,001,2022-09-19_15h20.21.571,rothman_exp,2022.2.3,Win32,58.95183635,,,,,,,,,,,,,space,2.5597,,,,,,,,,
,,6110990cca98fd0b78935696,001,2022-09-19_15h20.21.571,rothman_exp,2022.2.3,Win32,58.95183635,,,,,,,,El mismo presidente habló con la clase.,"El presidente, y no otra persona, habló con las clase.",El presidente que ya había estado habló con la clase.,opt_a,,,,1,31.8349,0,0,0,9,1,,
,,6110990cca98fd0b78935696,001,2022-09-19_15h20.21.571,rothman_exp,2022.2.3,Win32,58.95183635,,,,,,,,Sus padres hablan una rara lengua.,Hablan una lengua que muy poca gente habla.,Hablan una lengua extraña.,opt_b,,,,1,6.4097,0,1,1,3,1,,
,,6110990cca98fd0b78935696,001,2022-09-19_15h20.21.571,rothman_exp,2022.2.3,Win32,58.95183635,,,,,,,,El cuadro grande es muy caro.,El cuadro es impresionante y cuesta mucho dinero,El cuadro es enorme y cuesta mucho dinero,opt_b,,,,0,7.1721,0,2,2,0,1,,
,,6110990cca98fd0b78935696,001,2022-09-19_15h20.21.571,rothman_exp,2022.2.3,Win32,58.95183635,,,,,,,,Mi abuela tiene dos lámparas antiguas en el salón.,Tiene dos lámparas viejas en el salón.,Tiene dos lámparas del salón que reliquías.,opt_a,,,,1,11.3595,0,3,3,6,1,,
,,6110990cca98fd0b78935696,001,2022-09-19_15h20.21.571,rothman_exp,2022.2.3,Win32,58.95183635,,,,,,,,En esa casa vive un hombre solo.,Solo vive un hombre en la casa.,El hombre se siente solo.,opt_a,,,,1,5.9192,0,4,4,7,1,,
,,6110990cca98fd0b78935696,001,2022-09-19_15h20.21.571,rothman_exp,2022.2.3,Win32,58.95183635,,,,,,,,Mariela es una vieja amiga de Florencia.,Hace muchos años que son amigas.,Mariela es vieja.,opt_a,,,,1,9.9527,0,5,5,8,1,,
,,6110990cca98fd0b78935696,001,2022-09-19_15h20.21.571,rothman_exp,2022.2.3,Win32,58.95183635,,,,,,,,Santiago compró una nueva computadora.,La computadora era 100% nueva.,Compró otra computadora.,opt_a,,,,1,5.8891,0,6,6,5,1,,
,,6110990cca98fd0b78935696,001,2022-09-19_15h20.21.571,rothman_exp,2022.2.3,Win32,58.95183635,,,,,,,,Mi amigo viejo viene a comer con nosotros ,Mi amigo ha sido mi amigo por muchos años,Mi amigo es mayor,opt_b,,,,0,19.7975,0,7,7,1,1,,
,,6110990cca98fd0b78935696,001,2022-09-19_15h20.21.571,rothman_exp,2022.2.3,Win32,58.95183635,,,,,,,,Marta es la persona única de quien te hablé.,"No te hablé de nadie más, aparte de Marta.","No hay nadie (tan especial) como Marta, la de que te hablé.",opt_b,,,,1,9.9607,0,8,8,4,1,,
,,6110990cca98fd0b78935696,001,2022-09-19_15h20.21.571,rothman_exp,2022.2.3,Win32,58.95183635,,,,,,,,Las grandes obras son impresionantes.,Las obras no son pequeñas.,Las obras son grandiosas.,opt_b,,,,0,5.7755,0,9,9,2,1,,
,,6110990cca98fd0b78935696,001,2022-09-19_15h20.21.571,rothman_exp,2022.2.3,Win32,58.95183635,,,,,,,,,,,,,,,,,,,,,,space,45.0769
