port_type.keys,port_type.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,choice.keys,choice.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,prompt,opt_a,opt_b,correct,pre_post,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_4.keys,key_resp_4.rt
space,16.6014,5fb8706de225255a48011f08,001,2022-09-19_16h17.14.557,rothman_exp,2022.2.3,Win32,60.07810153,,,,,,,,,,,,,,,,,,,,,,,
,,5fb8706de225255a48011f08,001,2022-09-19_16h17.14.557,rothman_exp,2022.2.3,Win32,60.07810153,1,62.1884,0,0,0,2,1,He conocido a ella por muchos años. Es una _______________.,amiga vieja,vieja amiga,opt_b,pre,,,,,,,,,,,
,,5fb8706de225255a48011f08,001,2022-09-19_16h17.14.557,rothman_exp,2022.2.3,Win32,60.07810153,1,8.5002,0,1,1,9,1,Mis amigos no tienen dinero. Son _______________.,amigos pobres,pobres amigos,opt_a,post,,,,,,,,,,,
,,5fb8706de225255a48011f08,001,2022-09-19_16h17.14.557,rothman_exp,2022.2.3,Win32,60.07810153,0,12.1869,0,2,2,4,1,"Era solo una persona, no dos personas. Era la _______________ .",persona misma,misma persona,opt_b,pre,,,,,,,,,,,
,,5fb8706de225255a48011f08,001,2022-09-19_16h17.14.557,rothman_exp,2022.2.3,Win32,60.07810153,1,11.133,0,3,3,5,1,Algunos padres son más involucrados en la vida de sus hijos que otros. Los _______________ juegan con sus hijos por la noche antes de que se duerman. (cariñosos),padres cariñosos,cariñosos padres,opt_a,post,,,,,,,,,,,
,,5fb8706de225255a48011f08,001,2022-09-19_16h17.14.557,rothman_exp,2022.2.3,Win32,60.07810153,1,8.2794,0,4,4,0,1,"No hay super-héroe que no sea conocido por su bondad, coraje y fuerza. Los  _______________ del mundo no tienen miedo de nada. (valientes)",super-héroes valientes,valientes super-héroes,opt_b,pre,,,,,,,,,,,
,,5fb8706de225255a48011f08,001,2022-09-19_16h17.14.557,rothman_exp,2022.2.3,Win32,60.07810153,1,18.4502,0,5,5,8,1,"Entre los alumnos, siempre hay un equilibrio de inteligencia y estupidez en una escuela. Los _______________ siempre están en las clases de ‘honor.’ (estudioso)",estudiantes estudiosos,estudiosos estudiantes,opt_a,post,,,,,,,,,,,
,,5fb8706de225255a48011f08,001,2022-09-19_16h17.14.557,rothman_exp,2022.2.3,Win32,60.07810153,0,4.5702,0,6,6,1,1,Ese libro es la edición del año pasado - necesitamos el ________,libro nuevo,nuevo libro,opt_b,pre,,,,,,,,,,,
,,5fb8706de225255a48011f08,001,2022-09-19_16h17.14.557,rothman_exp,2022.2.3,Win32,60.07810153,1,39.1275,0,7,7,6,1,"No todo chico en mi escuela es atlético, pero los _______________ chicos corren 7 millas cada día.",chicos fuertes,fuertes chicos,opt_a,post,,,,,,,,,,,
,,5fb8706de225255a48011f08,001,2022-09-19_16h17.14.557,rothman_exp,2022.2.3,Win32,60.07810153,0,28.7765,0,8,8,7,1,"Hay muchos padres en la audiencia del partido. Hay niños que juegan muy bien, pero los que juegan mal son una vergüenza a sus padres. Los _______________ aplauden y gritan por sus hijos. (orgulloso)",padres orgullosos,orgullosos padres,opt_a,post,,,,,,,,,,,
,,5fb8706de225255a48011f08,001,2022-09-19_16h17.14.557,rothman_exp,2022.2.3,Win32,60.07810153,0,40.8918,0,9,9,3,1,El profesor enseña dos cursos que puedes tomar. Hay _______________. ,opciones varias,varias opciones,opt_b,pre,,,,,,,,,,,
,,5fb8706de225255a48011f08,001,2022-09-19_16h17.14.557,rothman_exp,2022.2.3,Win32,60.07810153,,,,,,,,,,,,,space,7.3348,,,,,,,,,
,,5fb8706de225255a48011f08,001,2022-09-19_16h17.14.557,rothman_exp,2022.2.3,Win32,60.07810153,,,,,,,,Mariela es una vieja amiga de Florencia.,Hace muchos años que son amigas.,Mariela es vieja.,opt_a,,,,1,23.2869,0,0,0,8,1,,
,,5fb8706de225255a48011f08,001,2022-09-19_16h17.14.557,rothman_exp,2022.2.3,Win32,60.07810153,,,,,,,,Las grandes obras son impresionantes.,Las obras no son pequeñas.,Las obras son grandiosas.,opt_b,,,,0,8.0698,0,1,1,2,1,,
,,5fb8706de225255a48011f08,001,2022-09-19_16h17.14.557,rothman_exp,2022.2.3,Win32,60.07810153,,,,,,,,Sus padres hablan una rara lengua.,Hablan una lengua que muy poca gente habla.,Hablan una lengua extraña.,opt_b,,,,0,7.5847,0,2,2,3,1,,
,,5fb8706de225255a48011f08,001,2022-09-19_16h17.14.557,rothman_exp,2022.2.3,Win32,60.07810153,,,,,,,,Marta es la persona única de quien te hablé.,"No te hablé de nadie más, aparte de Marta.","No hay nadie (tan especial) como Marta, la de que te hablé.",opt_b,,,,0,12.8582,0,3,3,4,1,,
,,5fb8706de225255a48011f08,001,2022-09-19_16h17.14.557,rothman_exp,2022.2.3,Win32,60.07810153,,,,,,,,En esa casa vive un hombre solo.,Solo vive un hombre en la casa.,El hombre se siente solo.,opt_a,,,,1,5.1889,0,4,4,7,1,,
,,5fb8706de225255a48011f08,001,2022-09-19_16h17.14.557,rothman_exp,2022.2.3,Win32,60.07810153,,,,,,,,El cuadro grande es muy caro.,El cuadro es impresionante y cuesta mucho dinero,El cuadro es enorme y cuesta mucho dinero,opt_b,,,,0,6.1893,0,5,5,0,1,,
,,5fb8706de225255a48011f08,001,2022-09-19_16h17.14.557,rothman_exp,2022.2.3,Win32,60.07810153,,,,,,,,Mi amigo viejo viene a comer con nosotros ,Mi amigo ha sido mi amigo por muchos años,Mi amigo es mayor,opt_b,,,,0,21.8185,0,6,6,1,1,,
,,5fb8706de225255a48011f08,001,2022-09-19_16h17.14.557,rothman_exp,2022.2.3,Win32,60.07810153,,,,,,,,Mi abuela tiene dos lámparas antiguas en el salón.,Tiene dos lámparas viejas en el salón.,Tiene dos lámparas del salón que reliquías.,opt_a,,,,0,9.645,0,7,7,6,1,,
,,5fb8706de225255a48011f08,001,2022-09-19_16h17.14.557,rothman_exp,2022.2.3,Win32,60.07810153,,,,,,,,Santiago compró una nueva computadora.,La computadora era 100% nueva.,Compró otra computadora.,opt_a,,,,1,4.8347,0,8,8,5,1,,
,,5fb8706de225255a48011f08,001,2022-09-19_16h17.14.557,rothman_exp,2022.2.3,Win32,60.07810153,,,,,,,,El mismo presidente habló con la clase.,"El presidente, y no otra persona, habló con las clase.",El presidente que ya había estado habló con la clase.,opt_a,,,,1,9.1019,0,9,9,9,1,,
,,5fb8706de225255a48011f08,001,2022-09-19_16h17.14.557,rothman_exp,2022.2.3,Win32,60.07810153,,,,,,,,,,,,,,,,,,,,,,space,74.2036
